DIETARY SUPPLEMENT\HERBALS,Hepatic enzyme increased,5.0
DIETARY SUPPLEMENT\HERBALS,Stomatitis,13.0
DIETARY SUPPLEMENT\HERBALS,Intentional product use issue,9.0
DIETARY SUPPLEMENT\HERBALS,Ear pain,9.0
DIETARY SUPPLEMENT\HERBALS,Vomiting,9.0
DIETARY SUPPLEMENT\HERBALS,Swollen joint count increased,9.0
DIETARY SUPPLEMENT\HERBALS,Nasopharyngitis,5.0
DIETARY SUPPLEMENT\HERBALS,Anti-cyclic citrullinated peptide antibody positive,13.0
DIETARY SUPPLEMENT\HERBALS,Liver injury,9.0
DIETARY SUPPLEMENT\HERBALS,Dyspepsia,9.0
DIETARY SUPPLEMENT\HERBALS,Lower respiratory tract infection,13.0
DIETARY SUPPLEMENT\HERBALS,Abdominal pain,9.0
DIETARY SUPPLEMENT\HERBALS,Helicobacter infection,5.0
DIETARY SUPPLEMENT\HERBALS,Mobility decreased,9.0
DIETARY SUPPLEMENT\HERBALS,Joint stiffness,9.0
DIETARY SUPPLEMENT\HERBALS,Gait inability,9.0
DIETARY SUPPLEMENT\HERBALS,Folliculitis,13.0
DIETARY SUPPLEMENT\HERBALS,Wound infection,9.0
DIETARY SUPPLEMENT\HERBALS,Product use in unapproved indication,9.0
DIETARY SUPPLEMENT\HERBALS,Product quality issue,9.0
DIETARY SUPPLEMENT\HERBALS,Impaired healing,5.0
DIETARY SUPPLEMENT\HERBALS,Fatigue,13.0
DIETARY SUPPLEMENT\HERBALS,Type 2 diabetes mellitus,9.0
DIETARY SUPPLEMENT\HERBALS,Paraesthesia,5.0
DIETARY SUPPLEMENT\HERBALS,Swelling,9.0
DIETARY SUPPLEMENT\HERBALS,Dyspnoea,17.0
DIETARY SUPPLEMENT\HERBALS,Bursitis,5.0
DIETARY SUPPLEMENT\HERBALS,Infusion related reaction,13.0
DIETARY SUPPLEMENT\HERBALS,Abdominal pain upper,9.0
DIETARY SUPPLEMENT\HERBALS,Confusional state,5.0
DIETARY SUPPLEMENT\HERBALS,Drug tolerance,9.0
DIETARY SUPPLEMENT\HERBALS,Lip dry,13.0
DIETARY SUPPLEMENT\HERBALS,Respiratory disorder,9.0
DIETARY SUPPLEMENT\HERBALS,Joint range of motion decreased,9.0
DIETARY SUPPLEMENT\HERBALS,Facet joint syndrome,9.0
DIETARY SUPPLEMENT\HERBALS,Obesity,5.0
DIETARY SUPPLEMENT\HERBALS,Red blood cell sedimentation rate increased,9.0
DIETARY SUPPLEMENT\HERBALS,Taste disorder,9.0
DIETARY SUPPLEMENT\HERBALS,Treatment failure,9.0
DIETARY SUPPLEMENT\HERBALS,Glossodynia,5.0
DIETARY SUPPLEMENT\HERBALS,Adjustment disorder with depressed mood,9.0
DIETARY SUPPLEMENT\HERBALS,Discomfort,5.0
DIETARY SUPPLEMENT\HERBALS,Knee arthroplasty,5.0
DIETARY SUPPLEMENT\HERBALS,Prescribed overdose,9.0
DIETARY SUPPLEMENT\HERBALS,Medication error,13.0
